date,latitude,longitude,precipitation,r_min,ssrd_mean,Tmax,Tavg,Tmin,ws10_mean
7/2/2015,48.52713178,1.261627907,2.506052821,47.55553558,253.9174164,28.23793519,22.85511698,18.44522453,3.149389236
7/3/2015,48.49806202,1.228682171,0.707794025,39.22296887,299.2894051,33.04700255,24.97785266,16.54262663,3.704559641
7/4/2015,48.51730769,1.234615385,0.417927953,44.03690682,294.2261784,28.23988505,23.97813389,18.558529,2.865685145
7/5/2015,48.4887218,1.272556391,6.067615151,50.50952859,220.4294907,24.16307217,19.69540957,15.67605018,3.047055211
7/6/2015,48.50195313,1.26953125,0.001557361,34.11515427,325.0834217,28.3778567,21.14767534,12.72084475,1.802926957
7/7/2015,48.44186047,1.257751938,1.962296692,50.64082744,231.1227384,24.62610123,19.97840954,15.24335028,4.014811755
7/8/2015,48.49596774,1.247983871,0.784706908,57.31924144,156.0419243,19.20948003,16.71334608,13.45211302,6.076992848
7/9/2015,48.50572519,1.278625954,0.011476695,41.5043207,284.0685889,21.99783227,17.05483271,11.51693073,3.154231811
7/10/2015,48.548,1.256,0,24.12505869,341.8016933,28.22286235,20.04014644,10.25728124,3.397105509
7/11/2015,48.51612903,1.239919355,0.00022532,43.84330525,326.53265,24.65533051,19.75233281,14.21741042,4.123348236
7/12/2015,48.46311475,1.260245902,0.312930296,51.32678283,214.1791138,22.697877,18.33798982,12.46307051,3.152738011
7/13/2015,48.50954198,1.246183206,0.31029753,52.47508647,179.0723312,24.38281811,19.89227963,15.82459269,4.354979049
7/14/2015,48.49801587,1.246031746,0.350473537,56.41260589,185.1955189,24.25922265,19.6246602,15.46688865,3.480266792
7/15/2015,48.49038462,1.219230769,0.298531295,45.90990582,247.5114607,28.41379251,21.87589097,14.8995136,2.207896808
7/16/2015,48.47826087,1.259057971,0.146954428,24.47990001,314.6560147,34.02480501,25.63368475,16.41657288,3.80927598
7/17/2015,48.5094697,1.246212121,0.572152943,52.21599039,225.0765341,26.78678754,21.83645398,16.98191046,4.208114386
7/18/2015,48.43958333,1.304166667,3.473256961,43.14297092,281.4491678,26.84521818,20.83630932,15.31350478,1.94912177
7/19/2015,48.53409091,1.246212121,1.547156072,60.21457927,174.4657752,23.92311948,20.01479611,15.77320076,3.748428983
7/20/2015,48.49798387,1.219758065,1.04871108,62.68534184,106.3912381,25.29757623,21.61931099,18.4804308,4.19333816
7/21/2015,48.51181102,1.301181102,0.764430943,54.16326874,194.8679534,27.48017005,22.08930098,17.47377967,2.922629805
7/22/2015,48.47761194,1.23880597,1.503526584,45.38451601,231.3055849,25.28001246,20.75467338,17.01873057,3.033118823
7/23/2015,48.52579365,1.242063492,0.088670483,43.26643359,240.2014353,23.24576652,19.03698074,14.71222672,2.413492929
7/24/2015,48.48387097,1.243951613,4.716493428,42.33323346,207.3995315,25.71248757,19.75365555,14.59806505,4.341675548
7/25/2015,48.49038462,1.253846154,1.112274873,43.86736335,225.1273932,20.64093864,16.99291286,11.98526826,5.415266271
7/26/2015,48.49230769,1.246153846,6.648150388,58.02610419,81.76202127,18.43935147,14.64854704,10.17251638,4.633034442
7/27/2015,48.49038462,1.253846154,1.426699923,53.52224305,159.678784,21.04996308,17.68138399,15.01548456,7.236808662
7/28/2015,48.48540146,1.23540146,1.894048716,55.34845881,155.0592957,18.01031186,14.90921955,12.45392759,4.820833684
7/29/2015,48.44847328,1.238549618,0.528168248,42.78793354,232.8764651,20.0283126,15.46865465,11.13753643,3.776925408
7/30/2015,48.47115385,1.248076923,0.126985847,39.10740855,250.806737,20.120216,15.27999244,9.668386358,3.194831172
7/31/2015,48.51008065,1.239919355,0.02540968,36.03611442,279.0360833,21.72215423,16.23046586,8.689949042,3.122702827
8/1/2015,48.52362205,1.210629921,8.94E-05,35.54826061,286.4616233,23.53213549,17.94734878,11.69699025,2.614869235
8/2/2015,48.49253731,1.242537313,8.94E-05,25.28849108,312.0941101,29.2012901,20.77188043,10.07813161,3.022336493
8/3/2015,48.49612403,1.251937984,1.225215637,31.42287077,286.0239633,30.76416685,23.35148029,14.96438858,2.879731975
8/4/2015,48.49603175,1.253968254,0.859255293,37.51534241,272.5318992,23.47093533,19.42972671,15.20300734,3.550353618
8/5/2015,48.49242424,1.278409091,0.003224521,36.59983651,282.8093902,28.76192581,21.18636832,12.28956258,2.471545877
8/6/2015,48.52734375,1.265625,0.052025134,42.72687321,260.9770991,27.13672731,21.25454837,15.75216652,2.941491608
8/7/2015,48.49236641,1.272900763,0.600570345,42.3777454,236.4227208,26.85688448,20.96238994,14.26672387,2.666867318
8/8/2015,48.45275591,1.236220472,2.877048811,48.46759181,176.783774,24.51665567,20.19668144,15.38146324,2.176031072
8/9/2015,48.48125,1.239583333,2.633800656,49.44206814,148.7862562,24.14180166,19.75462521,15.97989835,2.315298502
8/10/2015,48.45155039,1.224806202,0.020282098,46.53370506,236.5789829,26.86293536,20.69443663,13.73238474,2.029439684
8/11/2015,48.52734375,1.287109375,1.980636675,50.55932897,200.8946836,26.89580182,21.89141435,16.73631574,3.320005134
8/12/2015,48.49418605,1.23255814,3.167353451,43.99717294,243.8269609,30.77481292,24.59457105,18.48445071,3.777205374
8/13/2015,48.47851563,1.236328125,12.85083951,58.27578528,127.996736,26.16157005,21.92157537,18.1218512,3.100604917
8/14/2015,48.50396825,1.244047619,6.854968265,62.86075194,167.9697024,22.74419438,18.53107687,16.06741981,4.183450787
8/15/2015,48.51367188,1.259765625,1.09739855,49.05100711,206.9600278,19.70111534,16.43971025,13.23731513,4.23949744
8/16/2015,48.50387597,1.269379845,0.24963127,45.11915329,194.8437292,20.40388403,16.16777947,10.60769369,2.052480815
8/17/2015,48.488,1.244,0.636429195,49.84382038,158.7458324,20.02093164,16.69606989,13.62936137,2.459582587
8/18/2015,48.54069767,1.218992248,0.544513322,46.68611114,180.7588692,20.93046703,16.78079398,12.32398286,2.022234164
8/19/2015,48.49810606,1.221590909,1.839184828,42.41102523,197.2481767,23.67319738,18.46575729,12.26201191,1.927839692
8/20/2015,48.50576923,1.261538462,3.210252069,58.43778115,158.3993659,23.85742234,19.21398059,14.9467886,1.819254024
8/21/2015,48.4496124,1.236434109,0.004366647,39.50061498,253.4092494,28.88801119,22.32269705,15.34659994,2.391619365
8/22/2015,48.5019685,1.246062992,0.01546368,29.87414231,267.8448368,30.03648271,23.56905854,16.0569549,3.575638798
8/23/2015,48.50384615,1.282692308,6.033520808,49.61691042,138.2891408,22.1327538,18.92109208,15.85968978,3.555811339
8/24/2015,48.47782258,1.239919355,14.59597077,66.75793995,140.6276085,18.9493667,16.0987665,13.38371744,7.277291443
8/25/2015,48.47115385,1.288461538,1.736601099,64.16744538,97.70851955,19.87757572,16.11715836,11.04892435,5.852807
8/26/2015,48.53461538,1.286538462,2.098980255,40.9060747,188.1590539,27.384794,20.57402985,15.46428948,5.849920835
8/27/2015,48.47916667,1.222916667,14.30958352,77.36976528,33.90519123,17.88783317,15.35978435,14.03535919,2.961094664
8/28/2015,48.47083333,1.26875,1.039128685,60.7265694,166.790448,21.45262373,17.11347315,13.61456578,1.699781692
8/29/2015,48.4496124,1.248062016,0.567165167,52.4970522,222.215069,28.97223922,21.68854323,13.9273793,2.512363867
8/30/2015,48.50384615,1.255769231,1.35072301,46.66044859,215.3713891,29.88986825,24.03625244,18.47441102,2.344403006
8/31/2015,48.53947368,1.253759398,11.78321152,64.44248356,131.0715748,25.25976544,20.97578727,17.12579277,3.08317192
9/1/2015,48.52099237,1.22519084,3.515158456,57.28612279,164.0940752,19.893499,16.72808584,12.76816171,3.896844182
9/2/2015,48.50787402,1.253937008,0.443827405,49.40469902,198.8430153,19.15266524,14.55556598,9.833214228,2.466035294
9/3/2015,48.47764228,1.233739837,0.437721762,49.44272437,192.5068106,18.01819296,13.752252,9.08659278,2.825502278
9/4/2015,48.49023438,1.20703125,0.594252194,56.23194948,163.8148838,16.60893964,13.48745093,10.2585861,2.487495547
9/5/2015,48.47916667,1.261363636,0.789521065,56.15206571,142.1622896,18.07173549,14.19570638,10.8342179,2.679680814
9/6/2015,48.522,1.224,0.02271542,49.11891207,196.5599151,17.10735815,13.30741352,9.592743674,3.20662483
9/7/2015,48.49806202,1.259689922,0.050011993,53.55522561,175.4156665,19.26412749,13.93798799,7.577546107,3.411699974
9/8/2015,48.4796748,1.264227642,0.186856654,54.60719797,141.9341084,18.86967728,14.6965472,10.87495037,4.345515046
9/9/2015,48.49596774,1.211693548,0.00039093,42.88430684,217.4366084,22.59526529,16.06456826,9.779915851,4.029422736
9/10/2015,48.47115385,1.296153846,4.47E-05,37.19380853,228.574671,23.17263021,16.46015673,10.23541094,3.255395044
9/11/2015,48.51717557,1.240458015,0.013721609,38.84288134,200.8841979,22.60058708,16.41058343,8.831016698,2.386521118
9/12/2015,48.50568182,1.261363636,6.359927093,62.56805539,76.69489998,18.52254161,16.02186298,12.00817916,2.855351573
9/13/2015,48.48837209,1.294573643,12.68511872,70.01996036,78.73912935,17.31098426,14.13402937,11.26321622,3.208943604
9/14/2015,48.49603175,1.255952381,4.220594517,50.8739736,159.8609129,16.77066717,14.50356754,11.68067957,6.837348217
9/15/2015,48.47460938,1.255859375,8.874220477,53.42792439,139.1364494,17.50066088,14.05797781,10.97744297,5.622682805
9/16/2015,48.51937984,1.273255814,11.78245608,59.5548105,78.68929267,17.9322777,16.19488403,13.97541299,7.125567094
9/17/2015,48.49224806,1.279069767,2.657601,61.60247693,130.3184702,17.58182404,14.96553254,11.96387757,4.745421757
9/18/2015,48.51785714,1.232142857,6.634165941,72.32691701,124.614368,17.01944094,13.8068521,11.15417819,4.592793015
9/19/2015,48.51346154,1.228846154,0.499346347,61.28757375,159.3877085,18.30745943,14.16784839,10.52060477,2.66422295
9/20/2015,48.47348485,1.232954545,0.017511418,56.77195737,172.8010819,18.58945672,12.86026145,7.613563987,1.593707022
9/21/2015,48.52290076,1.286259542,0.965655593,58.10185925,137.965104,18.40836683,13.48455469,7.80672544,3.225199278
9/22/2015,48.47328244,1.246183206,6.729257898,61.00723992,114.354356,15.27224427,12.77874633,10.52184104,5.711531905
9/23/2015,48.53030303,1.268939394,0.263814278,55.93891155,144.3943139,16.99821449,12.66026216,9.255657075,3.760079655
9/24/2015,48.482,1.252,0.923989831,75.09041228,72.62121623,16.67327217,13.03980314,8.839131594,3.615167867
9/25/2015,48.48541667,1.285416667,0.207906093,57.94754783,126.8129586,17.45707882,13.66069125,10.01368281,2.370671298
9/26/2015,48.50585938,1.240234375,0.00761963,53.62000613,154.8448131,17.36572098,12.60146371,7.988674397,3.924657059
9/27/2015,48.48282443,1.244274809,0.003899355,50.9527011,182.1086116,18.81457381,13.42544163,8.208812979,5.151178309
9/28/2015,48.51162791,1.218992248,4.47E-05,47.02205989,186.271307,18.51889792,13.24061612,8.1982119,5.492951091
9/29/2015,48.49618321,1.267175573,4.47E-05,46.6856165,184.8247506,18.32295608,13.08004492,8.485701902,5.959898095
9/30/2015,48.50390625,1.21484375,4.28E-05,49.47411274,181.216934,17.98630849,12.58243313,7.771864648,4.898719363
10/1/2015,48.50195313,1.240234375,0,44.91179108,179.8026566,15.94557477,11.34695979,6.754501584,4.959304291
10/2/2015,48.47519084,1.280534351,0.103989686,45.09659277,171.2911614,19.22215537,12.4952673,6.522363111,3.331888134
10/3/2015,48.492,1.236,0.942679475,51.68202007,142.9835967,18.79027003,13.35159574,8.978734586,1.528912898
10/4/2015,48.488,1.24,2.795031714,63.96226909,117.0625345,15.8740405,12.11142098,8.258125738,3.302755555
10/5/2015,48.45454545,1.268939394,17.03961868,86.9160797,32.13798779,17.11156764,14.98402873,12.64883681,3.973279972
10/6/2015,48.52952756,1.216535433,7.707340982,72.24947782,93.8823496,19.14787091,16.41763271,14.13701935,5.715165941
10/7/2015,48.52380952,1.257936508,0.967673815,62.93725717,87.64738298,15.55353069,13.40584864,10.91434439,5.083586637
10/8/2015,48.53571429,1.242481203,0.077153955,55.43483523,105.1408755,15.31794608,11.99622991,8.943375945,2.06673035
10/9/2015,48.522,1.306,0.095080108,54.84184161,109.0674117,15.51256447,11.02955928,6.6718435,2.942020496
10/10/2015,48.47093023,1.244186047,0.03095517,68.39934747,86.78705316,15.61191666,11.45581607,8.072334485,4.313649004
10/11/2015,48.5,1.295454545,0.058231508,67.18909673,94.4645136,14.73146377,11.02003706,8.546252187,4.221217988
10/12/2015,48.5,1.259920635,0.054629283,65.96583743,102.9375674,14.83846415,10.77385143,8.022513029,3.727735851
10/13/2015,48.53571429,1.255952381,0.112300058,53.84992452,121.6511739,12.14619955,8.934091212,5.41025021,4.643541575
10/14/2015,48.50775194,1.205426357,1.228509254,67.00885795,89.10201102,10.61588967,7.05730467,3.173208316,3.922174526
10/15/2015,48.50769231,1.228846154,0.542542884,66.96123125,78.42326952,7.737949566,5.975984895,3.868264535,3.673421112
10/16/2015,48.5234375,1.275390625,2.244944618,81.78108509,27.20830856,9.966030126,7.85934547,4.464178317,2.846262942
10/17/2015,48.46153846,1.246153846,0.436960592,72.47580889,63.42329072,12.68290242,9.848909177,7.469880319,2.333625891
10/18/2015,48.46031746,1.234126984,0.112051203,71.23911114,71.68618913,11.87360585,9.188113127,6.051625822,2.870054865
10/19/2015,48.49023438,1.298828125,0.172967965,69.50336534,97.34008179,13.68109014,9.509212305,4.882651805,3.351066842
10/20/2015,48.46240602,1.248120301,0.42314522,71.66677003,69.03811523,13.14668491,10.5890997,7.655244969,3.072821347
10/21/2015,48.4781746,1.25,1.643069768,71.45752284,54.58551904,13.19937694,9.699373254,5.840210937,2.866773679
10/22/2015,48.45,1.222,1.081939194,77.60996759,44.09097364,14.11037892,12.28074768,10.53361991,3.588476849
10/23/2015,48.53346457,1.212598425,0.117231483,63.47286626,75.08058965,13.64131583,11.79469876,10.07871446,1.699725157
10/24/2015,48.52539063,1.265625,0.078448618,70.72337744,73.88286325,14.95369075,11.71655961,8.007838245,3.209866087
10/25/2015,48.5,1.244230769,0.095804322,66.13742112,91.45698062,13.93543915,10.99935493,7.770629179,3.078230978
10/26/2015,48.5,1.257518797,0.042133397,70.39836647,95.05565114,16.74737615,11.59815418,7.696660102,3.660689758
10/27/2015,48.48461538,1.25,5.758318838,65.60250094,86.0003509,18.66076985,14.29311565,11.07920787,3.543402508
10/28/2015,48.49804688,1.2890625,6.386939996,71.27508085,77.6815756,14.35333374,11.82245074,8.618210994,2.631919697
10/29/2015,48.49618321,1.265267176,0.034459106,72.24108003,59.41829453,15.29114073,11.716415,8.855055451,4.209460164
10/30/2015,48.48062016,1.269379845,0.017319798,64.59184674,92.3798706,16.89422042,11.87011697,8.722481397,3.955900679
10/31/2015,48.52255639,1.280075188,0.000640274,65.62272499,104.8065692,18.04912435,11.26063297,6.971282248,2.979902817
11/1/2015,48.5,1.265625,0.000302825,55.73446877,99.53842727,19.24180916,11.48343732,6.216687438,2.052295166
11/2/2015,48.48863636,1.289772727,0.020762144,64.59641047,90.29742521,13.69023571,9.543527017,5.827788386,3.226995055
11/3/2015,48.5,1.207317073,7.996134701,66.10380639,45.65241537,16.51366665,12.95509738,10.03405414,4.32094938
11/4/2015,48.4943609,1.229323308,2.693581119,75.73667504,57.77630731,15.64133763,13.77718286,12.06187888,4.132260129
11/5/2015,48.50757576,1.261363636,3.424049578,74.24654083,60.26105741,16.88616412,14.16552384,11.26447413,4.35073173
11/6/2015,48.5094697,1.246212121,5.072990184,88.75643923,23.50763211,18.03958292,16.20276507,14.2931181,4.679672566
11/7/2015,48.53947368,1.289473684,0.063369485,73.89853538,71.73472068,20.67888507,16.52991336,13.11881069,3.766949286
11/8/2015,48.46544715,1.219512195,0.063186102,72.19027007,62.61773041,20.1021976,15.19518211,11.16802506,3.923116813
11/9/2015,48.5251938,1.228682171,0.102789827,69.43992637,71.70211917,16.58036531,14.08534659,11.26889297,4.950790358
11/10/2015,48.5234375,1.25,0.061385828,77.36505824,65.61621763,15.04615952,11.91040254,9.666062313,3.675057727
11/11/2015,48.47574627,1.251865672,0.514606375,80.52894996,47.40691482,14.8876691,12.11077986,9.710949534,2.844926996
11/12/2015,48.50393701,1.269685039,0.070870216,78.34401355,56.51889575,15.01386533,12.03652466,9.562168431,2.635372478
11/13/2015,48.51893939,1.261363636,0.857733813,65.30938082,48.70982042,14.52410356,11.92405312,8.373470692,5.035218961
11/14/2015,48.52016129,1.209677419,0.614152435,66.89122931,54.82418727,12.57602989,9.45496844,6.014650401,4.946134507
11/15/2015,48.52929688,1.263671875,0.058542239,71.37503752,70.34663048,15.60776306,12.33394076,10.51291993,5.501981869
11/16/2015,48.47115385,1.25,2.374174744,77.98104501,26.14485087,14.52552186,12.69606817,10.63407167,5.737245386
11/17/2015,48.47,1.238,2.640838957,83.43165938,20.52196064,16.11741728,14.84579196,13.50361767,7.888302863
11/18/2015,48.49212598,1.244094488,0.515791843,67.85499172,54.18791878,15.70716365,13.53498058,11.04052516,6.559329361
11/19/2015,48.5,1.27734375,3.083954744,78.3422423,23.67234871,15.48322464,13.97091674,12.45227577,6.736789888
11/20/2015,48.51680672,1.258403361,21.2360581,79.0079634,6.935544682,13.92691968,10.92446571,7.236658199,5.142438813
11/21/2015,48.52559055,1.25,3.322312277,64.53252865,53.13586705,6.997291883,5.211139169,3.285517417,6.883071776
11/22/2015,48.48828125,1.27734375,0.575492795,52.73265013,70.03281775,6.294450044,3.085739524,-0.217690464,3.028352695
11/23/2015,48.51968504,1.25,0.152740862,67.38394378,70.6059238,6.055635468,2.191831751,-0.772625541,2.018297987
11/24/2015,48.475,1.239583333,6.285553058,80.52151865,13.5124676,7.947271738,4.092000425,0.134126034,5.224404067
11/25/2015,48.53149606,1.214566929,4.691191709,79.639272,37.94773265,10.21094903,8.627269905,6.816283965,5.012787122
11/26/2015,48.50378788,1.25,0.296603861,72.49940108,48.98575517,9.655389731,6.429793747,3.029676963,2.315062863
11/27/2015,48.50763359,1.204198473,1.3782138,82.1854766,39.35996889,7.9267189,5.072849751,2.240741767,3.81838267
11/28/2015,48.46230159,1.299603175,1.228858533,62.62591929,62.00327794,9.258166095,6.929710117,3.490710788,5.794982487
11/29/2015,48.51190476,1.259920635,2.249776552,70.76662576,33.83253079,12.68274477,11.05017222,8.436397946,8.252526573
11/30/2015,48.52439024,1.256097561,0.752741153,77.18025676,31.95474298,12.52674779,11.4747146,10.46959504,7.62108781
12/1/2015,48.51730769,1.253846154,0.212710667,61.90524343,42.02609402,12.92550143,11.52898756,9.964469095,4.676118414
12/2/2015,48.5251938,1.292635659,0.016795341,61.07282998,61.29122945,11.72360182,9.169873647,6.487745185,2.995891171
12/3/2015,48.48031496,1.25984252,0.225353046,66.65462972,58.72831317,10.09661337,7.093761104,4.360538978,4.066969782
12/4/2015,48.526,1.226,0.554790734,65.41973657,54.45913024,11.39428955,8.642459718,3.683119636,4.176906998
12/5/2015,48.53149606,1.242125984,0.0437159,78.15097736,52.42867191,8.374637411,5.161358261,2.284211885,4.721085085
12/6/2015,48.51984127,1.267857143,0.16655563,75.9887419,32.97218801,12.48053824,9.539295339,6.693077667,4.993320128
12/7/2015,48.47519084,1.22519084,0.022341561,69.88120479,55.51063922,13.96743495,9.901109248,7.480500653,3.723924196
12/8/2015,48.52642276,1.199186992,5.39895047,78.71427765,17.26760597,11.39251932,8.91464127,6.41866196,4.421728461
12/9/2015,48.50590551,1.253937008,0.023085214,75.30663272,55.81734601,9.750592811,5.74352132,2.728707148,2.928850533
12/10/2015,48.484375,1.234375,0.010903284,76.42142558,48.15044858,4.878559099,3.013897616,1.421532148,3.637917128
12/11/2015,48.50763359,1.221374046,1.082447716,81.81224435,25.63375017,10.70740631,7.417211269,2.374602111,4.947723873
12/12/2015,48.51844262,1.245901639,0.481285096,87.5619208,24.23633971,10.99757858,9.1380895,6.608893491,3.683466559
12/13/2015,48.53861789,1.231707317,0.031373062,92.4408952,33.21000952,7.31589813,5.436884126,3.746874559,2.931463318
12/14/2015,48.53252033,1.223577236,0.337854149,80.84459991,42.01839301,8.749870231,5.631887542,2.71767345,3.464901534
12/15/2015,48.52443609,1.223684211,14.57162252,81.2773643,16.51182176,11.49198169,9.420712695,7.269936457,4.309577829
12/16/2015,48.47727273,1.266528926,0.659582292,84.67470487,15.59290894,14.04842433,12.48428845,10.61297858,4.737072035
12/17/2015,48.52734375,1.224609375,0.413531756,69.87695377,49.73391949,15.19284893,12.10549741,9.519866416,4.372892195
12/18/2015,48.49609375,1.236328125,0.354700372,82.67792041,21.64498165,13.2241788,11.69028777,10.36564165,3.295135526
12/19/2015,48.47070313,1.244140625,0.012145727,69.49132904,46.32523,15.01266079,11.68331744,9.181791066,4.596000116
12/20/2015,48.50775194,1.275193798,1.859110543,70.69203472,37.14511118,13.36894309,11.56775942,9.708734558,5.114740563
12/21/2015,48.48507463,1.240671642,0.346389724,72.14504497,45.0418776,12.73777705,10.78911347,8.785779168,6.760756696
12/22/2015,48.5018797,1.27443609,0.188941962,66.31070658,24.65304702,13.63654804,11.75578548,10.55402694,6.993784359
12/23/2015,48.544,1.23,0.840185938,73.61099376,43.07135236,12.53969992,10.40367546,8.06273779,4.853020733
12/24/2015,48.438,1.258,0.983736275,75.48066781,36.84352526,12.72919531,10.43250846,8.407275378,5.754361052
12/25/2015,48.4869403,1.289179104,2.785359709,72.82569023,36.42321531,14.143784,10.87118746,8.063175464,4.848611385
12/26/2015,48.50576923,1.282692308,0.000947083,74.64317491,54.07394715,13.43398273,9.65124637,7.317691515,4.446367839
12/27/2015,48.47916667,1.236742424,0.001521245,70.34668257,52.1336592,12.83195011,8.759637217,6.44099403,4.05505426
12/28/2015,48.48854962,1.242366412,0.027986969,65.80700285,50.49056798,11.98194734,8.564231783,5.02623906,4.812165687
12/29/2015,48.48653846,1.278846154,1.986604844,68.53443088,48.92783337,11.81026843,9.303344477,6.604213764,4.707354122
12/30/2015,48.47933884,1.231404959,2.034517797,54.64134837,52.46642993,11.39699386,8.854306103,6.505239177,5.893923286
12/31/2015,48.476,1.278,1.843187452,66.39624185,55.10498875,11.0810298,8.67535623,6.236659405,4.912628793
